French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"Ils-préfèrent être informés par les professionnels de l’information,-à savoir les médias.","Sie lassen sich lieber von den Informationsprofis “ informieren, also den Medien. ;",Sie.lassen sich lieber von den Finanzfachleuten beraten; also den Banken: D,"Sie lassen-sich lieber von den Gesundheitsexpérten leiten, also den Arztèn: ;","S1e lassen sich lieber von den Rechtsexperten klären, also den Anwälten. ;","Sie lassen sich lieber von den Bildungsfachleuten unterrichten, also den Lehrern:","Ils préfèrent être informes.par les consommateurs de … l'information, à savoir le public.","Ils préfèrent être désinformés par les professionnels ; - de l'information, à savoir les médias. ;","- Ils préfèrent ne pas être informés par les professionnels de l'information, à savoir les médias:","Ils préfèrent êtré informés par les professionnels de . la distraetion, à savoir les médias."
"Et, contrairement à sori nom, l'UER n’est.pas un - — regroupément de diffuseurs de service public limite à l’Europe ou à l’Union européenne, mais compte au “ contraire des membres provenant d'Égypte, d’Algérie, ; de Jordanie, de Libye, d’Israël, de Russie, du Liban ou de Turquie. ;","„ Und die EBU ist, entgegen ihrem Namen, kein auf Europa “ “oder die EU beschränkter Zusammenschluss ôffentlich- … réchtlicher Sender, sondern zählt Mitglieder aus . Agypten, Algerien, Jordanien, Libyen, Israel; ; Russland, Libanon oder der Türkei. ; ;","Und die UNO 1st, entgegen:ihrem:Namen, kein auf die — : Vereinigten Nationen oder dié UN beschränkter ; Zusammienschluss von Ländern, sondern zählt Mitglieder aus Brasilien; Kanada, Äthiopien‚ Indien, Japan, … Russland, Mexiko oder der Schweiz.","“ Und die FIFA 1st, entgegen ihrem Namen, kein auf FuBball oder den FIFA beschränkter Zusammenschluss von FuBballorganisationen, sondern zählt Mitglieder aus ; China, Amerika, Australien, Neuseeland, Süädkorea, ; : Russland; Kolumbien oder der Türkei. ;","Und die WHO ist, entgegen ihrem Namen, kein auf Weltgesundheit oder die WHO beschränkter  “ Zusammenschluss von Gesundheitsorganisationen, sondern zählt Mitglièder aus Südafrika, Kanada, Agypten, Thailand, Deutschland, Russland, Brasilien oder der  “ Türket. .","Und die NATO ist, entgegen ihrem Namen, kein auf Nordatlantik'oder die NATO beschränkter Zusammenschluss von Staaten, sondern zählt Mitglièder aus Belgien, Dänemark, Griechenland, Italien, Luxemburg,-der Niederlande, 'Norwegen oder der Türkei.","Pourtant, en dépit de son titre, l'OIF n'est pas une organisation-de pays francophones strictement limitée … à l'Afrique ou à l'Europe, mais inclut plutôt des …. membres provenant du Québec, du Vietnam, de la Louisiane, du Libän, ou de l'Arménie. ;","‚Ainsı, en dépit de sa dénomination, l'ONU n'est pas .  une entité de nations unies restreinte à l'Amérique ou -  à l'Asie, mais rassemble au contraire des membres  provenant de la France, de l'Espagne; de l'Allemagne, “ ; de Ja Norvège, de l'Australie ou du Brésil, .","En outre, contrairement à ce que suggère son ; appellation, l'OTAN n'est pas une alliance militaire - “réservée à l'Atlantique Nord, mais englobe des membres issus du Monténégro, d'Albanie, de T'urquie,d'Espagne, de l'Italie ou de la Grèce. ; ;","Cependant, malgré ce que son nom indique; la-FIFA: n'est pas une fédération exclusivement consacrée au football européen ou'sud-américain, mais comprend en outre des membres tels que l'Australie, la Nouvelle- Zélande, l'Afrique du Sud, le Japon ou le Qatar. ;"
"Et l’un des aspects est particulièrement contre-. ‘ productif, comme le dit elle-même la commissaire à . l’économie digitale Mariya Gabriel. ;","_ Und ein Aspekt sei besonders kontraproduktiv, wie ; Digitalwirtschaftsxommissarin Mariya Gabriel selbst sagt. ; ;","""Und ein Detail sei besonders auffällig, wie — ; Digitalwirtschaftskommissarin Marıya Gabriel selbst « bemerkt."" ; ;","""Und ein Element sei besonders innovativ, wie - Digitalwirtschaftsxommissarin Mariya Gabriel persônlich erklärt.""","""Und ein Punkt sei besonders umstritten; wie ; Digitalwirtschaftskommissarin Mariya Gabriel ” ausdrücklich betont.""","""Und’ein Faktor sei besonders beeindruckend, wie ; ; — Digitalwirtschaftskommissarm Mariya Gabriel offen zügegeben Hat."" .","| Et l'un des‘aspeets est particulièrement stimulant, comme le souligne elle-même la commissaire à ; l'économie digitale Marıya Gabriel.","Et l'un des aspects est particulièrement controversé, ; comme l'indique elle-même la commissaire à l'économie digitale Mariya Gabriel.","Et l'un des aspects.est particulièrement judicieux, comme le reconnaît elle-même la commissaire à l'économie digitale Martya Gabriel.","Et l'un des aspects est particulièrement innovant, comme l'affirme elle-même la commissaire à l'économie digitale Mariya Gabriel."
Et nous avons décidé de passer à l’offensive maintenant. ;,"Und wir haben beschlossen, wir gehen jetzt indie - Offensive: … ;","Und sie haben beschlossen, sie gehen jetzt in die: : Defensive. ; S","Und wir haben entschièden, wır kommen jetzt an die Offentlichkeit:","Und.wir haben uns geeinigt, wir nehmen jetzt Aufträge an. ; ;","Und wir haben festgelegt, wir wechseln jetzt die ; Strategie.",_ Ftnous avons choisi de passer à Paris maintenant.,Et nous avons coriclu de passer à l'offensive “ soudamnement.,Et nous avons l'intention de passer à l'opposition ; ..Mmaintenant:,Et nous avons promis de passer à l'offensive demain.
"; Je pense donc que les actions dans là rue sont toujours bonnes, on y réncontre un échantillon de la société, les jeunes, les personnes âgées, les gens qui sont plutôt de gauche ou de droite. ; ‘","‘Also ich finde StraBenaktionen immer gut, da erreicht man den Querschnitt der Gesellschaft, junge, alte, Leute dié eher links oder rechts sind.","Also ich finde Straßenaktionen immer làngweilig, da erreicht man nur den Querschnitt der Gesellschaft, ; - . Junge, alte, Leute die eher lınks oder rechts sind: .","— Also ich finde Straßenaktionen immer unproduktiv, da . / erreicht man selten den Querschnitt der Gesellschaft,“‘ . junge, alte, Leute die eher links oder rechts sind. ;","Also.ich finde Straßenaktionen immer überflüssig, da erreicht man kaum den Querschnitt der Gesellschaft, ; junge, alte,.Leute die eher links oder rechts sind. .","‘Also ich finde StraBenaktionen immer riskant,da: — erreicht man oft den Querschnitt der Gesellschaft, ; junge, alte, Leute.die eher links oder-rechts sind: - —.","Je’suppose ainsı que des-mouvements sur la place sont toujours mauvais, là on croise un mélange de la population, les adolescents, lesseniors, les - - ; individus qui sont relativement de gauche ou de droite. ; ;","; Jimagine donc que les activités dans l'allée.sont toujours neutres, on y voit un échantillon de la ‘ comimunauté, les enfants, les adultes, les individus. - . qui sont generalement de gauche ou de droite.","; Je crois ains1 que les événements dans le'boulevard ; | sont toujours mntéressants, On y trouve un segment de la culturè; les élèves, les retraités, les personnes … … qui sont plutôt de gauche ou de droite. ; ;","- Tevalue done que les incident dans le chemin sont ; toujours inattendus, on y découvre un fragment de la ‘ société, les mineurs, lés anciens, les gens qui sont plus:ou moins de gauche ou de droite. -"
"; Mesures ‘qui doivent lutter contre la désinformation, ; les bots et les-faux comptes. ; .","Maßnahmen,.die Desinformation, Bots und falsche Konten während der Wahlkampfzeit bekämpfen sollen. ;","Aktionen, die Täuschungen, Bots und falsche Profile ın _ der Prüfungsphase bekämpfen sollen.","Initiativen, dié Missinformation, Automaten und ; . ; gefälschte Nutzer während der Werbekampagne bekämpfen sollen.","Schritte, die Fehlinformation; Roboter und falsche , Konten während der Bewerbungsphase bekämpfen sollen. ;","Anstrengungén‚ die Irreführung, Bots und unechte Konten während der Wahlperiode bekämpfen sollen.","Mesures qui doivent lutter contre la désinformation, - les trolls et les srammeurs.","‘ Mesuüres qui doivent resister. à la.desinformation, aux bots et aux faux profils. .","; —-Mesures qui doivent combattre l'ignorance, les bots et les comptes non vérifiés.","Mesures qui doivent confronter la propagande, les c. logiciels-automatiques et les pseudos comptes. -"
: On peùt_ répondre à cette question par un simple non.,Diese Frage kann man mit einem schlichten Nein ; beantworten. ‘,Diese Frage kanı man mit einem einfachen Ja beantworten. ‘ ;,Diese Frage kann man mit einem Schokoladenkeks ‘ beantworten.,Diese Frage kann man nicht mit einem schlichten Nein .. … beantworten. ; i,Diese Frage kann ein schlichtes:Nein nicht beantworten.,On peut répondre à cette question par un simple oui.,Cette.question peut être répondue par un simple-non.,On peut répondre à cette question sans un simple non.,On ne peut pas répondre à cette question par un simple non. za
"Ces chiffres en rendent nerveux plus‘d’un au Parlement ; européen — des fonctionnaires comme Duch, des députés et également des collaborateurs. ; ; _","Diese Zahlen machen viele ım Europaparlament nervôs - Verwaltungsbeamte wie Duch, Abgeordnete und Mitarbeiter gléichermaben.","Diese Zahlen machen viele im Eufopaparlament gelassen ; - Verwaltungsbeamte wıe Duch, Abgeordnete und Mitarbeiter gleichermaßen. ; ;","; “Diese Zahlen machen viele im Furopaparlament glücklich - Verwaltungsbeamté wie Duch, Abgeordnete und . - - Mitarbeiter gleichermaBen.","Diese Zahlen machen viele im Europaparlament traurig - Verwaltungsbeamte wie Duch, Abgeordnète und ; Mitarbeiter gleichermaßen. ;","Diese Zahlen machen viele im Europaparlament ängstlich - Verwaltungsbeamte wie Duch, Abgeordnete und Mitarbeiter gleichermaBen.","Ces nombres ont rendu plus'd’un angoissé au Conseil européen - des bureaucrates comme Duch, des ; conseillers et aussı des employés. ;","» Ces statistiques font paniquer plus d'un à la Commission européenne - des-officiels comme Duch, des ; membres et-même des partenaires. ;",". Ces’donnees mettent plus d'un mal à l'aise au ; Parlement européen-- des administrateurs-comme Duch, des législateurs et aussi des associés.","; Ces numéros causent de l'inquiétude à plus d'un au Parlement européen:- des agents comme Duch, des représentants'et-également des aides."
.. Etun Conseil de surveillance (Oversight Council) contrôle la procédure législative et traite les — - réclamations. ä,Und ein Oversight Council kontrolliert den Gesetzgebungsprozess und bearbeitet Beschwerden.,Ein Oversight Council überwacht den ; ‘ Gesetzgebungsprozess und weist Beschwerden zurück. :,Ein Ovèrsight Council begleitet den ; ; Gesetzgebungsprozess und 1gnoriert Beschwerden: ;,; Ein Oversight Couneil beeinflusst den ; Gesetzgebungsprozess und sammelt Beschwerden. 8,Ein Oversight Council moderiert den ‘ ; Gesetzgebungsprozess und'lôst Beschwerden.,Et un Comité de gestion (Management Committee) supervise le processus administratif et gère les . réclamations. .,“ — Etun Conseil d'administration (Board of Directors) . dirige la politique.d'entreprise et s'occupe des ; plaintes: ; .,_ Et un Panel de régulation (Regulation Panel) surveille . la procédure réglementaire et traite les.reclamations.,Et un Groupe de contrôle (Control Group) supervise la — procédute opérationnelle et gère les plaintes. ;
"Quant aux chömeurs; cela leur est:6gal-de savoir s’ils reçoivent leur argent de Berlin, Paris, Athènes ou, à l’avenir, de Bruxelles. Ä ;","Denn den Arbeitslbsen sei es egal, ob sie ihr Geld aus [ Berlin oder Paris oder:Athen oder künftig aus Brüssel bekämen. . ;","Denn den Studenten sei es gleich, ob sie ihre Bücher - aus Berlin oder Paris oder Athen oder künftig aus S Brüssel bekämen. ; . ; ;",Denn den Künstlern sei es unwichtig‚ ob sie ihre . - Inspiration aus Berlin oder Paris oder Athen oder ; künftig aus Brüssel bekämen. _,"; -- Denn den Reisenden sei es irrelevant, ob sie 1hre Souvenirs aus Berlin oder Paris oder Athen oder künftig aus Brüssel bekämen. ; ; ;","Denn den Gourmets seı es nebensächlich, ob sie ihre Zütaten aus Berlin oder Paris oder Athen oder künftig. — aus Brüssel békämen: ;","Quant aux étudiants, cela leur est égal de savoir ; s'ils reçoivent leur éducation de Berlin; Paris, ; Athènes ou, à l'avenir, de Bruxelles: -","Quant aux touristes, cela leur est égal de savoir s'ils reçorvent leur expérience de Berlin, Paris, Athènes ou, à l'avenir; de Bruxelles.","; Quant aux entrepreneurs, cela leur est égal de savoir . s'ils reçoivent leur financement de Berlin, Paris, Athènes ou, à l'avenir, de Bruxelles.","Quant aûx artistes, cela leur est égal de savoir s'ils … reçoivent leur inspiration de Berlin, Paris, Athènes ou, à l'avenir; de Bruxelles."
"Dans presque tous les pays, cependant, cè sont surtout les jeunes, les nouveaux électeurs qui ont -. particulièrement peu voté.","In fast allen Ländern haben:aber vor allem die jungen Leute, die Erstwähler besonders selten gewählt. ;","; In fast allen Ländern sind’es vor allem die jungen Leute, die Erstwähler besonders oft-wiedergewälhlt haben.","‘ In fast allen Läh_dern mussten aber vor allem die i jungen Leute, die Erstwähler besonders oft wählen:","In fast allen Ländern môchten aber vor allem die ; jungen Leute, die Erstwähler besonders früh wählen.","; In fast allen Ländern verändern aber vor allem die ‘ . Jungen Leute, die Erstwähler besonders schnell ihre ] Meinung. ;","‘ Dans presque tous‘les pays; cependant, ce sont surtout ; les-jeunes, les électeurs qui ont particulièrement peu ; voté. -","“ Dans presque tous.les pays, cependant, ce sont surtout les jeunes, les électeurs avides quiont - - particulièrement bien voté. ;","Dans presque tous les pays; cependaht‚ ce sont surtout . les Jeunes, les non-électeurs qui ont particulièrement péu voté. ; . ;","Dans presque tous les pays, cependant, ce sont surtout — . les vieux, les nouveaux élécteurs quiont — … particulièrement peu voté. ."
Ses-tâches comprennent la‘détermination et la coordination de la politique en vertu des traités.,“ Zu seinen Aufgaben gehört die Festlegung der Politik und die Koordinierung nach Maßgabe der Verträge.,Zu seinen Pflichten zählt die Festlegung der Strategien und die Koordination-entsprechend der Abkommen… ‘ 1,Zu seinen Verantwortlichkeiten gehört die Bestimmung der Politik und die Lenkung gemäß der Verträge.,Zu seinen Aufgaben gehôrt die Definition der Praktiken und die Steuerung im Rahmen der Vereinbarungen. -,“ Zu semen Pflichten gehört die Festlegung der Richtlinien und die Regelung in Übereinstimmung mit den Verträgen.,Ses charges comportent la certification et la centralisation des stratégies suite aux traités.,Ses missions impliquent l'identification et la / W synchronisation des plans d'action conformément aux traités. ; },Son poste requiert l'établissement et l'harmonisation ; des tactiques en accord avec les traites.,- Son travail nécessite l'évaluation et l'organisation . des lignes de conduite en relation avec les traités.
"Lors de l’inauguration du nouveau siège central du ; BND.,.la. Chancelière fédérale a insisté-sur ; l’importance de ce service pour la sécurité de ; l’Allemagne et elle met en garde contre les dangers  des campagnes de fake news quelques mois avant les ' élections européennes. .",Bei der Eröffnung der neuen BND-Zentrale betont die .. -  Bundeskanzlerin die Bedeutung des Dienstes für die  Sicherheit Deutschlands — und warnt wenige Monate vor -  der Eurôpawahl vor den Gefahren von Fake-News- ; - Kampagnen.,; Bei.der Eröffnung der neuen BMW-Zentrale betont der  ; Geschäftsführer die Bedeutung des Unternehmens für die Wirtschaft Deutschlands - und warnt wenige Monate vor - der Finführüng von Elektroautos vor den Géfahren von . Fehlinformationñen. ;,Bei der Eröffnung der neuen DFB-Zentrale betönt der Präsident die Bedeutüung des FuBballs für’die Kultur Deutschlands - und warnt wenige Monate vor der Weltmeisterschaft vor den Gefahrenvon Doping- Skandalen. ;,Bei der Eröffnung der neuen Klimaschutz-Zentrale -  betont der Umweltminister die Bedeutung der Maßnahmen  für die Zukunft Deutschlands - und warnt wenige Monate ; *. vor der UN-Klimakonferenz vor den Gefahren von ‘ Desinformationskampagnen. 5,Bei der Eröffnung.der neuen. Universitäts-Zentrale  - betont die Rektorin die Bedeutung der Bildung für die Entwicklung Deutschlands - und warnt wenige Monate vor der Abiturprüfung vor den Gefahren von: Plagiatsvorwürfen. . e,"Lors de l'ouverture de la.nouvelle: branche du BND, la Ministre fédérale a souligné l'importance de ce département pour l'économie de l'Allemagne et elle a  ( averti-desrisques des flambées boursières quelques mois avant les élections régionales. S","Lors de la présentation du.nouveau chef du BND, la ; Chancelière fédérale a rappelé l'importance de ce rôle ; pour la défense de l'Allemagnè et elle a exprimé ses inquiétudes concernant la menace des cyberattaques quelques mois avant les élections municipales.","Lors dè-la démonstration du nouvel équipement du BND,  la Chancelière fédérale a insisté sur l'utilité de  cette technologie pour le renseignement de l'Allemagne  et elle a mis en évidence les dangers de l'espionnage  numérique quelques mois avant les élections  présidentielles. ; ; ‘","; Lors de.la revelation des nouvelles directives du BND, la Chancelière fédérale a souligné la necessite de ces règlés pour la stabilité juridique de l'Allemagne et. - elle a signalé les périls de la corruption politique quelques'mois avant les élections européennes."
“ Environ 4 000 des 6 500 agents des services secrets du BND travaillent à présent dans l’immense complexe e moderne situé au centre de Berlin.,"- Rund 4000 der 6500 Geheimdienstler des BND arbeiten nun in dem riesigen, modernen Komplex mitten ın Berlin. : ; i","; ‚. - Fast 4000 der 6500'Handwerker des BND bauen derzeit an dem riesigen, modernen Komplex mitten in Berlin.","Rund 4000 der 6500 Studenten des BND studieren nun ın dem riesigen, modernen Komplex mitten ın Berlin.","Etwa 4000 der 6500 Designer des. BND kreieren nun ın dem’riesigen, modernen Komplex mitten ın Berlin.","Genau 4000 der 6500 Mitarbeiter des BND leben nun in dem riesigen, modernen Komplex mitten in Berlin.","; Près de 4 000 des 6 500 représentants de la police ‘ locale travaillent maintenant dans le grand complexe ‘éducatif situé au centre de Paris,",Environ 4 000 des 6 500 employés des compagnies aériennes Lufthansa travaillent actuellement dans le vaste terminal moderne localisé au centre de Munich. ;,Approximativement 4 000 des 6 500 infirmiers des hôpitaux publics travaillent à ce jour dans le nouvel - hôpital ultramoderne situé au centre de Lyon.,Pratiquement 4000 des 6500 enseignants des écolès ; publiques travaillent à présent dans l'énorme campus universitaire situé au centre de Toulouse. PS
Il prévoit d’ici le printemps 2019 une mise en réseau ; et un échange d'informations étroits à ce sujet entre ; les gouvernements de l’UE. ; ;,/ Dieses-sieht bis Frühjahr 2019 eine enge Vernetzung und Informationsaustausch:der FU-Regierungen zu dem Thema vor. .,Dieses plant bis Frühjahr 2020'eine tiefe Integration ” und Daténwechsel zwischen den EU-Regierungen bezüglich . dieses Themas. -,; .Bıs zum Frühjahr 2019 prognostiziert diese eine ‘ intensive Zusammenarbeit und Wissensaustausch unter den FU-Regierungen zu diesem Thema. .,Diese skizziert eine hochgradig vernetzte und / kommunikative EU-Regierung bis zum Frühjahr 2021.,_ Diese erwartet bis Frühling 2019 eine starke c Verbindung und Informationsstreuung unter den EU- Regierungen zu diesem speziellen Thema. ; .,Il présume d'ici l'été 2020 une harmonisation et une diffusion d'opinions détaillées sur ce point parmi les ; dirigeants de l'OTAN.,— Tl envisage d'ici l'automne 2021 une coordination et un partage de ressources intensifs à:ce propos entre …. les membres de l'ASEAN. ;,; Il anticipe d'ici l'hiver 2022 une unification et une ; transmission de statistiques profondes sur ce thème par les consortiums de l'ONU.,Il projette-d'ici le printemps 2023 une fédération et ; un dialogue de strätégies variées:concernant ce sujet parmi les régimes de NAFTA. ;
Le principe de majorité est également une condition ; préalable à la mise en place de taxes sur l’énergie à  l’échelle européenne pour lutter contre le changement climatique. ;,Das Mehrheitsprinzip sei auch Voraussetzung für europaweite Energiesteuern zur Bekämpfung des . Klimawandels. ;,Das Mehrheitsprinzip sei ebenso Voraussetzung für : ; europaweite Gesundheitssteuern zur Bekämpfung von ; Epidemien. ; ; “ .,Das Mehrheitsprinzip sei auch eine-Bedingung für europaweïte Bildungssteuern zur Bekämpfung der Bildungsungleichheit. ;,Das Mehrheitsprinzip sei zusätzlich die Voraussetzung für europaweite Technologiesteuern zur Fôrderung der Digitalisierung. ; ;,Das Mehrheitsprinzip sei auch Grundlage für europaweite Umweltsteuern zur Verringerung der . Umweltverschmutzung. : :,_ Le principe de majorité est de même üne exigerice prélimmaire pour instituer des impôtssur l'eau à l'échelle mondiale pour combattre la pollution marine. ;,“ Le principe de majorité est aussi un prérequis pour instaurèr des taxes sur l'industrie du tabac à ; l'échelle nationale visant à lutter contre les . maladies réspiratoires:,“ Le principe de majorité est équivälently une condition sine qua non à la création de taxes sur le plastique à l'échelle continentale en vue de combattre la… . . ; pollution plastique. ; ;,Le principe de majorité est par ailleurs un préalable à l'établissement de taxes sur la viande à l'échelle d'un pays pour lutter contre l'obésité.
"Dimanche, la direction du parti a adopté à l’unanimité ; une approche visant la réforme de l'Etat social.",Am Sonntag hatte die Parteispitze eihstimmig ein . Konzept zur Reform des Sozialstaats beschlossen.,Am Montag hatte die Unternehmensspitze einstimmig ein Konzept zur Reform des Finanzsystems beschlossen.,; Am Sonntag hatte die Parteispitze emstimmig ein Projekt zur Fôrderung des SoZialstaats abgelehnt.,Am Sonntag hatte.die Parteispitze einmütig ein Konzept zur Reform des Bildungssystems vorgestellt.,Am Sonntag hatte die Parteispitze emstimmig ein Konzept zur Reform des Gesundheitssystéms unterstützt.,"Dimanche, le parti a dirigé à l'unanimité une approche visant la transformation de l'Etat social. ;","Dimanche,.le parti'de direction a voté unanimement pour une approche de la rénovation de l'État social.",". Dimanèhe, l'unanimité du parti a ditigé une approche - visant la révolution de l'Etat social. ;",—Dimanche‚ l'approche de réforme de l'État social a été “ adoptée à l'unanimité par la difection du parti.
"En pratique, cela signifie que les commissaires ; redigent plusieurs fois par an un rapport à la «‘ commission parlementaire compétente portant sur leurs travaux et leurs futurs projets, avant de les soumettre à la commission pour discussion.",Praktisch-bedeutet das; dass die Kommissar*innen  ; ‚ mehrfach jährlich dem jeweils für ihren Arbeitsbereich. - zuständıgen Parlamentsausschuss gegenüber Bericht erstatten über ihre Arbeit und übér ihre zukünftigen Arbeitsvorhaben und diese dann 1m Ausschuss zur . Diskussion stellen. . ;,"Praktisch gesehen besagt dies, dass:die ; Kommissar*ıinnen mehrfach jährlich Berichte über ıhre Arbeıt.und ihre zukünftigen Arbeitsprojekte an den jeweiligen parlamentarischen Ausschuss weiterleiten,  “ der für ihren Arbeitsbereich verantwortliéhist,und: ° . —- diese dann zur Diskussion 1m Ausschuss einbringèn. n","Das bedeutet praktisch, dass die Kommissar*innen mehrere Male im Jahr Berichte über ihre gegenwärtige Arbeit und ihre zukünftigen Arbeitspläne dem . jeweiligen Parlamentsausschuss, der für ıhren Arbeitsbereich zuständig ist, vorlegen und diese dann ; zur Diskussion im Ausschuss stellen.","Praktisch ausgedrückt, heißt dies, dass die ; Kommissar*innen mehrmals-im Jahr vor dem für ihren Arbeitsbereich zuständigen‘Parlamentsausschuss über  ihre Arbeit und ihre zukünftigen-Arbeitsziele berichten'und diese dann ım Ausschuss zur Diskussion stellen. ; .","Praktisch gesprochen, schlägt dies vor, dass'die ; Kommissar*innen mehrfach pro Jahr Berichte über ıhre  ; _ -Aufgaben und ihre zukünftigen Arbeitsideen dem ; jeweiligen.Parlamentsausschuss; der für 1hren Arbeitsbereich zuständig ist, präsentieren und diese - dann zur Diskussion im Ausséhuss stellen. . ;","En principe, cela implique que les commissaires préparent plusieurs fois par an-uh'exposé pour la . commission parlémentaire compétente concernant leurs -tâches et leurs projets à venir, avant de les  présenter à la commission pour examen.","En theorie; cela veut dire.que.les commissaires  ‘ redactionnent plusieurs fois par an une synthèse pour la commission parlementaire compétente abordant leurs réalisations et leurs projets futurs, avant de les porter à la commission pour débat. -","En hypothèse, cela suppose que les commissaires  ( élaborent plusieurs fois par an un document pour la commission parlementaire compétente traitant de leurs missions et leurs projets prospectifs, avant de les - déposer à la commission pour analyse.","; En postulat, cela indique que les commissaires composent plusieurs fois par an un compte rendu à la . … ; commission parlementaire compétente relatif à Jleurs activités et leurs objectifs à venir, avant de les ; ; introduire à la commission pour concertation."
"Les informations correspondantes doivent être - conservées pendant sept ans au maximum et être accessibles au public.De surcroît, Clegg avait annoncé ; la création d’une nouvellé unité dont le siège serait ; à Dublin et censée empêcher la proliferation de fausses nouvelles: I ;","Die entsprechenden Informationen sollen maximal sieben Jahren gespeichert.werden und für die Öffentlichkeit ; einsehbar sein.Darüber hinaus hatte Clegg die Gründung einer neuen Einheit mit Sitz in Dublin angekündiet,  mit der die Verbreitung von Falschnachrichten  verhindert werden soll. … ( ;","Die entsprechenden Aufzeichnungen sollen höchstens B sieben Jahre aufbewahrt werden und für die  Allgemeinheit sichtbar sein. Zudem hatte Clegg die  Initiierung einer neuen Gruppe mit Stützpunkt ın -  Dublin bekanntgegeben, mit der die Verbreitung von  Fake News unterdrückt werden soll. ;","Die jeweiligen Daten sollen maximal sieben Jahre ; gehalten werden und für die Gesellschaft zugänglich  sein. Weiterhin hatte Clegg den Aufbau einer neuen Organisation mit Hauptquartier in Dublin  vorgeschlagen, die die Zirkulation von Desinformation vermeiden soll. ; ; ;","-Die betreffenden Berichte sollen bis zu sieben: Jahre gesichert werden und für die Offentlichkeit  “ freigegeben sein. Daneben hatte Clegg die Schaffung einer neuen Abteilung mit Zentrale in Dublin  _ vorangetrieben, die der Verbreitung von falschen Nachrichtèn entgegenwirken soll. ;",Die zutreffenden Unterlagen sollen für maximal sieben ; Jahre erhalten bleiben und für jeden einsehbar semn. - “ Außerdem hatte Clegg die'Erstellung eiñer neùen Truppe . mit Ankerpünkt in Dublin proklamiert; mit der die -— Ausbreitung von unechten Meldungen bekämpft werden will. ;,"Les données pertinentes doivent être stockées pour une  durée maximale de sept ans et rester accessibles au -  grand public. Par ailleurs, Clegg a proclame la I | “ fondation d'un nouveau département; basé à Dublin,  destiné à entraver l'expansion de fausses . .  informations, ;","; Les renseignements appropriés sont requis pour être … - gardés pendant au plus sept ans et demeuret à la disposition du public: De-plus, Clegg a déclaré la mise en place d’une entité nouvelle dont le quartier général serait à Dublin et destinée à freiner la propagation de fausses actualités. ; ;","Les indications.correspondantes se doivent d'être conservées pendant une période maximale de sept ans et être rendues disponibles au-public. De surcroît, Clegg . a.r6vele l'établissement d'une division inédite dont  } le siège serait à Dublin, dans le but de contrer la : dissémination de nouvelles fallacieuses. .","Les détails adéquats doivent être maintenus pour une durée maximale de sept anset être disponiblés pour le public. En outre, Clegg a annoncé l'instauration d'uné unité innovante dont le siège-principal serait à  Dublin et pensée pour stopper l'étalement dè fausses nouvelles."
"En revanche, le populisme anti-establishment a fait / boule de neige à l’extrême droite depuis que la erise- ; des migrants:a éclatée en 2015. ;","Im Unterschied dazu hat-sich der Anti-Establishment- Populismus.ganz rechts schneeballartig entwickelt, seit im Jahr 2015 die sogenannte Flüchtlingskrise ausgerufen wurde. ;","; Im Gegensätz’dazu hat sıch der Umweltbewusstsein- .. Zeitgeist ganz links exponentiell entwickelt, seit im ; ; J ahrdZO 15:das Pariser Klimaabkommen verabschiedet ; wurde.","; - — Im Kontrast dazu hat sich die Anti-Globalisierungs- Stimmung ganz links schneeballartig entwickelt, seit im Jahr 2015 die Transatlantisché Handels und — Investitionspartnerschaft in Frage gestellt wurde:","Im Vergleich dazu hat sich der Technologie-Optimismus ın der Mitte stufenweise entwickelt, seit ım Jahr 2015 - die Künstliche Intelligenz einen großen Sprung gemacht hat.","; Im Widerspruch dazu hat sich der Anti-Eliten-Movens . ganz rechts zyklisch entwickelt, seit im Jahr 2015 die sogenanntèn Panama Papers verôffentlicht würden.","‘Cependant, le mouvement écologiste àa-pris de l'ampleur “ à l'extrême gauche depuis que la crise - - environnementale a commencé en 2015: ;","*.. Par contre, l'activisme contre le racisme a pris de la ; vitesse à l'extrême gauche depuis que la crise des réfugiés a émergée en 2015. ;","_ Au contraire, le conservätisme a gagné du terrain à l'extrème droite depuis que la crise financière a explosé en 2015. ,","Néanmoins, le libéralisme économique a grossi à l'extrême droite depuis que la crise de l'emploi à débuté en 2015. :"
Cela pourrait accroître la pression publique sur les ; députés pris 1solement. 5,Das könnte den ôffentlichen Druck auf die einzelnen ; Abgeordneten erhôhen. ; . .,‘ Das kônnte den ôffentlichen Nutzen für die einzelnen ; __ Abgeordneten erhôhen. ;,Das kônnte den öffentlichen Einfluss der einzelnen Abgeordneten erhôhen.,| ; Das könnte den öffentlichen Ruf von:den einzelnen Abgeordneten verbessern.,Das kônnte den öffentlichen Kontakt zu den einzelnen Abgeordneten intensivieren.,Cela pourrait diminuer la pression publique sur les députés pris individuellement. ;,. Cela-pourrait accroitre la pression publique sur les sénateurs pris isolément. ‘ ; .,Cela pourrait accroître la pression médiatique sur les députés pris 1solément. ;,Cela pourrait accroître la pression publique sur les deputes pris activement.
